from,to,weight
S100B,SYNC,0.11733311785720872
S100B,PSMB8-AS1,0.09279714105253999
S100B,C1S,0.14567191943631252
S100B,BTN3A3,0.10573551433582075
S100B,HCP5,0.11124275218464488
S100B,HLA-DMB,0.08218009617001193
S100B,LCTL,0.09790694808624395
S100B,C3,0.12702479717309603
S100B,PTGS1,0.08929933432891879
S100B,HLA-DQA1,0.038217949594378416
S100B,MOXD1,0.16283195387874372
S100B,F5,0.09013357490888617
S100B,CFB,0.09297724661405644
S100B,C7,0.10807265685906565
S100B,CYP21A2,0.0
S100B,PSMB8,0.04314765106656579
S100B,MR1,0.11829227092647347
S100B,FGF1,0.13338768117148272
S100B,ANKRD35,0.062099791380596216
S100B,B2M,0.13291365171454814
S100B,CXCL12,0.026238729380362313
S100B,C1R,0.0891530162700263
S100B,RARRES3,0.023721481295600977
S100B,HLA-B,0.0
S100B,HLA-DMA,0.11602613559793981
S100B,PTX3,0.17798126941833908
S100B,CCDC3,0.03743890208663001
S100B,HLA-DRA,0.10827416799017732
S100B,HLA-DPA1,0.12037830069349063
S100B,SERPING1,0.17798126941833906
S100B,PSMB9,0.040608997412209316
S100B,ISLR,0.16187280080947894
S100B,PLCG2,0.15409942763212123
S100B,GYG2,0.03879548597101503
S100B,PODN,0.08308405616705758
S100B,RNASET2,0.07324605879227777
S100B,TIMP4,0.11939774205463075
S100B,PABPC1L,0.07946133695413914
S100B,GDPD2,0.08101943196963556
S100B,BTBD19,0.04028257379180042
S100B,CTSZ,0.08119953753115206
S100B,P2RY6,0.059708743562765176
S100B,GAB3,0.16587713671502569
S100B,TNFRSF11B,0.11622764672905156
S100B,NNMT,0.14821057309066912
S100B,VSTM4,0.06255241526793547
S100B,FBLN5,0.04332775662808236
S100B,LIX1,0.0
S100B,CYP4F12,0.033685678937311045
S100B,TMEM98,0.0
S100B,SERPINA5,0.0891744218396213
S100B,ENPP7P11,0.0019042637068052027
S100B,IGFN1,0.0929772466140564
S100B,COPZ2,0.045087362774690484
S100B,LST1,0.10522898515389538
S100B,ACOX2,0.045212275263987835
S100B,HFE,0.15409942763212126
S100B,SLC9A9,0.12976496195856416
S100B,SLC47A2,0.06159326219867071
S100B,SCRG1,0.18485068259865114
S100B,LINC01411,0.11733311785720876
S100B,CUBN,0.07815435469487018
S100B,ANO3,0.0
S100B,TMSB4X,0.19275025604293922
S100B,APOBEC3C,0.024953152690688537
S100B,C1RL,0.06735720425082563
S100B,IGFBP7,0.12704620274269118
S100B,RILPL2,0.031550047545177894
S100B,TRIM22,0.0031898403964788842
S100B,DAAM2,0.03950352628405208
S100B,CYTH4,0.007340494360918089
S100B,C2,0.1429745657900347
S100B,MAOB,0.16509808920727737
S100B,CCND1,0.11526849365978678
S100B,POM121L9P,0.060814214690922457
S100B,DLGAP1-AS2,0.0740251063000261
S100B,GALNT15,0.13311516284565988
S100B,PLEKHS1,0.1477579492033297
S100B,HLA-DOA,0.07357248241268681
S100B,ARSD,0.0920180935447917
S100B,CDCA4,0.016727155625991537
S100B,FEZ2,0.02545968187261399
S100B,ZNF284,0.0
S100B,MTERF2,0.0
S100B,ANKHD1,0.0
S100B,PSMB2,0.06333146277568381
S100B,ST3GAL2,0.013681972789709595
S100B,ZNF501,0.021836962659695466
S100B,VLDLR,0.01161734859228759
S100B,PPP1R3G,0.0
S100B,RP11-872J21.5,0.026238729380362296
S100B,ELP5,0.0711814345948559
S100B,CCDC59,0.026440240511473926
S100B,TIMM8A,0.01161734859228761
S100B,FAM192A,0.06559759810421739
S100B,PRELID2,0.02566119300372562
S100B,KMT5A,0.059708743562765135
S100B,ACSL4,0.0
S100B,PREX2,0.13105053864823782
S100B,RP11-326C3.11,0.011922366643101487
S100B,KIAA1324,0.0
S100B,RPS16,0.0
S100B,MGST1,0.15636556296065485
S100B,KIF1B,0.122241413759801
S100B,RP11-314N13.9,0.0
S100B,PCDH17,0.02359656880630369
S100B,TMUB2,0.0
S100B,ATP13A4,0.02566119300372575
S100B,BTK,0.09267222856324266
S100B,SLC9A7,0.07052729957640486
S100B,ARL8A,0.0
S100B,DGCR14,0.04772952334874915
S100B,FAM215B,0.0
S100B,RP11-274B21.3,0.07402510630002614
S100B,UPP1,0.0
S100B,TMBIM6,0.04903650560801806
S100B,DZIP1,0.08197858503890033
S100B,AZIN1,0.0
S100B,CPS1,0.09835957197358325
S100B,SPTSSB,0.0
S100B,TNK2-AS1,0.010636789953427692
S100B,RPS26,0.0
S100B,RP11-298I3.6,0.0
S100B,MUC20,0.0
S100B,RP11-395A13.2,0.0
S100B,EFNA3,0.0
S100B,NRM,0.0
S100B,UNC50,0.0011252161990569541
S100B,CHST1,0.008773676887117316
S100B,UBE2QL1,0.0011252161990568587
S100B,RP11-286N22.14,0.0011252161990569541
S100B,CD44,0.07259192377382696
S100B,ZNF578,0.07893340220261846
S100B,TAF1B,0.0
S100B,ABCA7,0.026238729380362275
S100B,SMIM24,0.0
