from,to,weight
S100B,SYNC,0.11733311785720872
S100B,PSMB8-AS1,0.09279714105253999
S100B,C1S,0.14567191943631252
S100B,BTN3A3,0.10573551433582075
S100B,HCP5,0.11124275218464488
S100B,HLA-DMB,0.08218009617001193
S100B,LCTL,0.09790694808624395
S100B,C3,0.12702479717309603
S100B,PTGS1,0.08929933432891879
S100B,HLA-DQA1,0.038217949594378416
S100B,MOXD1,0.16283195387874372
S100B,F5,0.09013357490888617
S100B,CFB,0.09297724661405644
S100B,C7,0.10807265685906565
S100B,CYP21A2,0.0
S100B,PSMB8,0.04314765106656579
S100B,MR1,0.11829227092647347
S100B,FGF1,0.13338768117148272
S100B,ANKRD35,0.062099791380596216
S100B,B2M,0.13291365171454814
S100B,CXCL12,0.026238729380362313
S100B,C1R,0.0891530162700263
S100B,RARRES3,0.023721481295600977
S100B,HLA-B,0.0
S100B,HLA-DMA,0.11602613559793981
S100B,PTX3,0.17798126941833908
S100B,CCDC3,0.03743890208663001
S100B,HLA-DRA,0.10827416799017732
S100B,HLA-DPA1,0.12037830069349063
S100B,SERPING1,0.17798126941833906
S100B,PSMB9,0.040608997412209316
S100B,ISLR,0.16187280080947894
S100B,PLCG2,0.15409942763212123
S100B,GYG2,0.03879548597101503
S100B,PODN,0.08308405616705758
S100B,RNASET2,0.07324605879227777
S100B,TIMP4,0.11939774205463075
S100B,PABPC1L,0.07946133695413914
S100B,GDPD2,0.08101943196963556
S100B,BTBD19,0.04028257379180042
S100B,CTSZ,0.08119953753115206
S100B,P2RY6,0.059708743562765176
S100B,GAB3,0.16587713671502569
S100B,TNFRSF11B,0.11622764672905156
S100B,NNMT,0.14821057309066912
S100B,VSTM4,0.06255241526793547
S100B,FBLN5,0.04332775662808236
S100B,LIX1,0.0
S100B,CYP4F12,0.033685678937311045
S100B,TMEM98,0.0
S100B,SERPINA5,0.0891744218396213
S100B,ENPP7P11,0.0019042637068052027
S100B,IGFN1,0.0929772466140564
S100B,COPZ2,0.045087362774690484
S100B,LST1,0.10522898515389538
S100B,ACOX2,0.045212275263987835
S100B,HFE,0.15409942763212126
S100B,SLC9A9,0.12976496195856416
S100B,SLC47A2,0.06159326219867071
S100B,SCRG1,0.18485068259865114
S100B,LINC01411,0.11733311785720876
S100B,CUBN,0.07815435469487018
S100B,ANO3,0.0
S100B,TMSB4X,0.19275025604293922
S100B,APOBEC3C,0.024953152690688537
S100B,C1RL,0.06735720425082563
S100B,IGFBP7,0.12704620274269118
S100B,RILPL2,0.031550047545177894
S100B,TRIM22,0.0031898403964788842
S100B,DAAM2,0.03950352628405208
S100B,CYTH4,0.007340494360918089
S100B,C2,0.1429745657900347
S100B,MAOB,0.16509808920727737
S100B,CCND1,0.11526849365978678
S100B,POM121L9P,0.060814214690922457
S100B,DLGAP1-AS2,0.0740251063000261
S100B,GALNT15,0.13311516284565988
S100B,PLEKHS1,0.1477579492033297
S100B,HLA-DOA,0.07357248241268681
S100B,ARSD,0.0920180935447917
S100B,TAX1BP3,0.0412631324306603
S100B,RP3-431P23.5,0.0011252161990569541
S100B,TCOF1,0.008572165756005687
S100B,TESK2,0.0
S100B,CGGBP1,0.0
S100B,GPAT4,0.044885851643578896
S100B,SMG8,0.001125216199056935
S100B,LIN28B-AS1,0.009857742445679463
S100B,SLC2A5,0.09169166992438267
S100B,DCBLD2,0.11350888751317861
S100B,ZNF781,0.0
S100B,LINC00106,0.01594810811824329
S100B,CBX4,0.0
S100B,PAOX,0.008370654624894
S100B,MTMR2,0.0
S100B,LENG8-AS1,0.08326416172857415
S100B,PANK3,0.0
S100B,TMEM33,0.0
S100B,ARPC5L,0.0
S100B,RN7SK,0.0
S100B,MARCH11,0.0
S100B,DNAL1,0.02721928801922223
S100B,LINC01563,0.05970874356276523
S100B,RNASEH2C,0.016073020607540654
S100B,KIF11,0.0
S100B,MOAP1,0.110916328564236
S100B,VPS13B,0.0
S100B,NFXL1,0.0019042637068051647
S100B,BPTF,0.0011252161990569541
S100B,LRRC46,0.05666356072648335
S100B,CTTN,0.0
S100B,ETFB,0.036153325396956405
S100B,WHRN,0.0323290950529262
S100B,RFNG,0.0
S100B,CARMIL3,0.0011252161990568587
S100B,FAM229A,0.0017027525756935352
S100B,GDI2,0.03950352628405211
S100B,VEGFD,0.05970874356276525
S100B,LINC00869,0.10535389764319271
S100B,TMEM161B,0.0
S100B,ATP5J2-PTCD1,0.02261601016744379
S100B,TESK1,0.02241449903633216
S100B,RP11-717F1.2,0.0
S100B,NIPBL,0.036932372904704636
S100B,RP11-352G9.1,0.0
S100B,CACHD1,0.0702008759559959
S100B,ATXN10,0.0
S100B,TAF1,0.0579705429857523
S100B,NENF,0.035172766758096434
S100B,CARD10,0.031550047545177984
S100B,EARS2,0.11240341638502141
S100B,RPS8,0.0
S100B,AC026150.8,0.0
S100B,UNQ6494,0.0
S100B,ARTN,0.010184166066088402
